Date,Open,High,Low,Close,Adj Close,Volume,Days
2019-10-09,85.370003,86.169998,85.279999,85.849998,80.023369,4427200,416
2019-10-10,85.910004,86.07,85.379997,85.959999,80.125877,3986000,417
2019-10-11,87.019997,87.25,86.260002,86.360001,80.498741,5611000,418
2019-10-14,86.5,87.68,86.400002,86.620003,80.741096,4881000,419
2019-10-15,87,87.25,85.760002,86.449997,80.582619,4695100,420
2019-10-16,86.529999,86.830002,86.050003,86.709999,80.824974,3698700,421
2019-10-17,86.879997,87.019997,86.160004,86.290001,80.433479,4359400,422
2019-10-18,86.349998,86.75,85.519997,86.029999,80.191132,4631200,423
2019-10-21,86,86.239998,85.080002,85.349998,79.557274,4861200,424
2019-10-22,85.230003,85.349998,83.389999,83.459999,77.795563,5767500,425
2019-10-23,84.309998,84.410004,82.129997,82.739998,77.124428,7136200,426
2019-10-24,82.800003,83.529999,82.660004,83.18,77.534561,4591100,427
2019-10-25,83.209999,83.57,82.629997,83.379997,77.72097,5235300,428
2019-10-28,84.470001,84.980003,83.360001,83.599998,77.926048,6653400,429
2019-10-29,83.809998,84.629997,83.639999,84.129997,78.420082,5699100,430
2019-10-30,84.610001,84.699997,83.32,84.190002,78.476006,8731300,431
2019-10-31,86.709999,87.220001,83.279999,84.559998,78.820892,14008800,432
2019-11-01,84.790001,85.309998,82.610001,83.209999,77.562508,10658500,433
2019-11-04,83.300003,83.440002,81.900002,82.370003,76.779533,8271200,434
2019-11-05,82.339996,82.339996,81.029999,81.889999,76.332115,7054400,435
2019-11-06,82.080002,83.370003,82,82.989998,77.357452,6365300,436
2019-11-07,83.059998,83.290001,81.839996,81.949997,76.388039,7221400,437
2019-11-08,82.190002,82.639999,81.449997,81.769997,76.220261,7054800,438
2019-11-11,81.75,82.529999,81.370003,82.43,76.83548,5828200,439
2019-11-12,82.690002,83.980003,82.610001,83.32,78.053291,8551400,440
2019-11-13,83.290001,84.290001,83.199997,83.940002,78.634094,7407900,441
2019-11-14,84.099998,84.519997,83.800003,84.379997,79.04628,5285100,442
2019-11-15,84.68,84.940002,83.57,84.209999,78.887016,7533000,443
2019-11-18,83.919998,84.110001,83.25,84.019997,78.70903,6432200,444
2019-11-19,84.059998,84.279999,83.57,83.660004,78.371803,6008400,445
2019-11-20,83.540001,84.489998,82.980003,83.599998,78.315582,6248700,446
2019-11-21,83.75,84.040001,81.760002,82.300003,77.097778,8300500,447
2019-11-22,82.690002,83.389999,82.660004,83.019997,77.77224,6080400,448
2019-11-25,83.160004,84,82.93,83.75,78.456108,5450400,449
2019-11-26,84.129997,84.650002,84,84.559998,79.214897,7651500,450
2019-11-27,84.849998,85.809998,84.419998,85.769997,80.348412,7502400,451
2019-11-29,85.910004,86.730003,85.25,85.43,80.029907,3857000,452
2019-12-02,85.379997,85.769997,83.82,84.57,79.224266,6425800,453
2019-12-03,84.029999,85,83.82,84.82,79.458481,6049800,454
2019-12-04,85.129997,85.540001,84.699997,85.400002,80.001823,5940300,455
2019-12-05,85.440002,85.480003,84.32,84.449997,79.111847,5170800,456
2019-12-06,85.029999,86.529999,85.029999,86.32,80.863647,8499800,457
